pitchOutcome,Vel,PXNorm,PZNorm,x,y,pitchType,count,outs,inn,batterHand,pitcherHand,batter,pitcher,battingTeam,pitchingTeam,pitchOutcome,Vel,PXNorm,PZNorm,pitchType,count
S,61.2,0.320131262163009,1.25507405947143,-0.320131262163009,1.25507405947143,Riseball,1-2,2,Bot 1,R,R,Annett,Adams,CBU,UCSD,S,61.2,0.320131262163009,1.25507405947143,Riseball,1-2
B,60.2,0.594020817266935,0.0929238780095394,-0.594020817266935,0.0929238780095394,Curveball,1-2,2,Bot 1,R,R,Annett,Adams,CBU,UCSD,B,60.2,0.594020817266935,0.0929238780095394,Curveball,1-2
SL,60.7,-0.26352865996331,-0.20314839642881,0.26352865996331,-0.20314839642881,Screwball,0-0,0,Bot 2,R,R,Burns,Adams,CBU,UCSD,SL,60.7,-0.26352865996331,-0.20314839642881,Screwball,0-0
S,60.1,-0.881779139276537,-0.251454081982566,0.881779139276537,-0.251454081982566,Screwball,0-1,0,Bot 2,R,R,Burns,Adams,CBU,UCSD,S,60.1,-0.881779139276537,-0.251454081982566,Screwball,0-1
Ball,62.0,-0.332789503261727,1.39721913993595,0.332789503261727,1.39721913993595,Riseball,0-2,0,Bot 2,R,R,Burns,Adams,CBU,UCSD,Ball,62.0,-0.332789503261727,1.39721913993595,Riseball,0-2
Ball,62.0,-0.57129063836283,1.16486589466595,0.57129063836283,1.16486589466595,Riseball,1-2,0,Bot 2,R,R,Burns,Adams,CBU,UCSD,Ball,62.0,-0.57129063836283,1.16486589466595,Riseball,1-2
S,60.4,-0.186296676003787,-0.506024537475379,0.186296676003787,-0.506024537475379,Curveball,2-2,0,Bot 2,R,R,Burns,Adams,CBU,UCSD,S,60.4,-0.186296676003787,-0.506024537475379,Curveball,2-2
B,60.1,-0.0210894273250412,-0.58824854311074,0.0210894273250412,-0.58824854311074,Curveball,2-2,0,Bot 2,R,R,Burns,Adams,CBU,UCSD,B,60.1,-0.0210894273250412,-0.58824854311074,Curveball,2-2
SL,61.3,-0.264328521874246,-0.209640436823255,0.264328521874246,-0.209640436823255,Screwball,0-0,1,Bot 2,R,R,Soto,Adams,CBU,UCSD,SL,61.3,-0.264328521874246,-0.209640436823255,Screwball,0-0
S,61.7,0.260919657552744,1.12041978697924,-0.260919657552744,1.12041978697924,Riseball,0-1,1,Bot 2,R,R,Soto,Adams,CBU,UCSD,S,61.7,0.260919657552744,1.12041978697924,Riseball,0-1
S,62.5,-0.303090360611864,-0.528827184051801,0.303090360611864,-0.528827184051801,Screwball,0-2,1,Bot 2,R,R,Soto,Adams,CBU,UCSD,S,62.5,-0.303090360611864,-0.528827184051801,Screwball,0-2
Ball,61.0,-0.121326429081527,1.26456887877987,0.121326429081527,1.26456887877987,Riseball,0-2,1,Bot 2,R,R,Soto,Adams,CBU,UCSD,Ball,61.0,-0.121326429081527,1.26456887877987,Riseball,0-2
B,62.3,-0.568828944733738,-0.0932050697470005,0.568828944733738,-0.0932050697470005,Screwball,1-2,1,Bot 2,R,R,Soto,Adams,CBU,UCSD,B,62.3,-0.568828944733738,-0.0932050697470005,Screwball,1-2
Ball,62.4,1.41350742403102,-0.735618893964938,-1.41350742403102,-0.735618893964938,Curveball,0-0,1,Bot 2,R,R,Alvarez,Adams,CBU,UCSD,Ball,62.4,1.41350742403102,-0.735618893964938,Curveball,0-0
S,62.2,-0.98663069162113,-0.109660400456366,0.98663069162113,-0.109660400456366,Screwball,1-0,1,Bot 2,R,R,Alvarez,Adams,CBU,UCSD,S,62.2,-0.98663069162113,-0.109660400456366,Screwball,1-0
S,60.3,-0.760128040993921,0.0338408667463306,0.760128040993921,0.0338408667463306,Screwball,1-1,1,Bot 2,R,R,Alvarez,Adams,CBU,UCSD,S,60.3,-0.760128040993921,0.0338408667463306,Screwball,1-1
S,61.6,-0.0958214729203143,0.0609050776400507,0.0958214729203143,0.0609050776400507,Curveball,1-2,1,Bot 2,R,R,Alvarez,Adams,CBU,UCSD,S,61.6,-0.0958214729203143,0.0609050776400507,Curveball,1-2
Ball,59.8,-0.729822277796683,-1.67585376359429,0.729822277796683,-1.67585376359429,Dropball,1-2,1,Bot 2,R,R,Alvarez,Adams,CBU,UCSD,Ball,59.8,-0.729822277796683,-1.67585376359429,Dropball,1-2
S,60.8,-0.291732892242223,-0.36486639110949,0.291732892242223,-0.36486639110949,Screwball,2-2,1,Bot 2,R,R,Alvarez,Adams,CBU,UCSD,S,60.8,-0.291732892242223,-0.36486639110949,Screwball,2-2
S,61.5,-0.811005064695152,0.0512648839144954,0.811005064695152,0.0512648839144954,Screwball,0-0,2,Bot 2,R,R,Dashiell,Adams,CBU,UCSD,S,61.5,-0.811005064695152,0.0512648839144954,Screwball,0-0
S,62.1,-0.134239827274747,0.0441477321280877,0.134239827274747,0.0441477321280877,Curveball,0-1,2,Bot 2,R,R,Dashiell,Adams,CBU,UCSD,S,62.1,-0.134239827274747,0.0441477321280877,Curveball,0-1
Ball,60.3,-0.687521777818617,-1.57126498267496,0.687521777818617,-1.57126498267496,Dropball,0-2,2,Bot 2,R,R,Dashiell,Adams,CBU,UCSD,Ball,60.3,-0.687521777818617,-1.57126498267496,Dropball,0-2
S,61.2,-0.354480960051354,0.183968432993272,0.354480960051354,0.183968432993272,Fastball,1-2,2,Bot 2,R,R,Dashiell,Adams,CBU,UCSD,S,61.2,-0.354480960051354,0.183968432993272,Fastball,1-2
Ball,62.4,-1.62061361453173,-1.32841684096347,1.62061361453173,-1.32841684096347,Screwball,0-0,0,Bot 3,R,R,Russell-Millen,Adams,CBU,UCSD,Ball,62.4,-1.62061361453173,-1.32841684096347,Screwball,0-0
S,60.9,-0.936296975258542,-0.329741090742029,0.936296975258542,-0.329741090742029,Screwball,1-0,0,Bot 3,R,R,Russell-Millen,Adams,CBU,UCSD,S,60.9,-0.936296975258542,-0.329741090742029,Screwball,1-0
S,61.9,-1.6056308880006,-0.263679584394221,1.6056308880006,-0.263679584394221,Screwball,1-1,0,Bot 3,R,R,Russell-Millen,Adams,CBU,UCSD,S,61.9,-1.6056308880006,-0.263679584394221,Screwball,1-1
Ball,61.4,-0.379727025454717,1.25279433679074,0.379727025454717,1.25279433679074,Riseball,1-2,0,Bot 3,R,R,Russell-Millen,Adams,CBU,UCSD,Ball,61.4,-0.379727025454717,1.25279433679074,Riseball,1-2
S,60.7,-0.777890947321779,-0.909466519150316,0.777890947321779,-0.909466519150316,Dropball,2-2,0,Bot 3,R,R,Russell-Millen,Adams,CBU,UCSD,S,60.7,-0.777890947321779,-0.909466519150316,Dropball,2-2
SL,62.1,-0.572628076782477,-0.0821071840729676,0.572628076782477,-0.0821071840729676,Screwball,0-0,1,Bot 3,L,R,Severns,Adams,CBU,UCSD,SL,62.1,-0.572628076782477,-0.0821071840729676,Screwball,0-0
S,60.0,-1.30290245634312,0.711370542063367,1.30290245634312,0.711370542063367,Riseball,0-1,1,Bot 3,L,R,Severns,Adams,CBU,UCSD,S,60.0,-1.30290245634312,0.711370542063367,Riseball,0-1
Ball,61.1,0.466127552931647,1.61494185721749,-0.466127552931647,1.61494185721749,Riseball,0-2,1,Bot 3,L,R,Severns,Adams,CBU,UCSD,Ball,61.1,0.466127552931647,1.61494185721749,Riseball,0-2
B,61.8,-0.764001657570231,0.0184893819510475,0.764001657570231,0.0184893819510475,Screwball,1-2,1,Bot 3,L,R,Severns,Adams,CBU,UCSD,B,61.8,-0.764001657570231,0.0184893819510475,Screwball,1-2
SL,61.5,-1.04498526300662,-0.212234850313889,1.04498526300662,-0.212234850313889,Screwball,0-0,2,Bot 3,L,R,Estrada,Adams,CBU,UCSD,SL,61.5,-1.04498526300662,-0.212234850313889,Screwball,0-0
SL,61.6,-0.85019027846408,-0.392872617647872,0.85019027846408,-0.392872617647872,Screwball,0-1,2,Bot 3,L,R,Estrada,Adams,CBU,UCSD,SL,61.6,-0.85019027846408,-0.392872617647872,Screwball,0-1
S,61.9,-0.655466688176508,0.431824554718986,0.655466688176508,0.431824554718986,Screwball,0-2,2,Bot 3,L,R,Estrada,Adams,CBU,UCSD,S,61.9,-0.655466688176508,0.431824554718986,Screwball,0-2
SL,61.6,-1.49383892338837,-0.0283743989385669,1.49383892338837,-0.0283743989385669,Screwball,0-2,2,Bot 3,L,R,Estrada,Adams,CBU,UCSD,SL,61.6,-1.49383892338837,-0.0283743989385669,Screwball,0-2
B,62.3,-0.782008374356678,-0.149864996913077,0.782008374356678,-0.149864996913077,Screwball,0-0,0,Bot 4,R,R,Penberthy,Adams,CBU,UCSD,B,62.3,-0.782008374356678,-0.149864996913077,Screwball,0-0
SL,52.0,-0.262755671268015,-0.606636267862409,0.262755671268015,-0.606636267862409,Changeup,0-0,1,Bot 4,R,R,Annett,Adams,CBU,UCSD,SL,52.0,-0.262755671268015,-0.606636267862409,Changeup,0-0
B,60.9,-0.090683028901419,-0.459629069681427,0.090683028901419,-0.459629069681427,Curveball,0-1,1,Bot 4,R,R,Annett,Adams,CBU,UCSD,B,60.9,-0.090683028901419,-0.459629069681427,Curveball,0-1
B,62.3,-0.0611417082416778,-0.278549720416259,0.0611417082416778,-0.278549720416259,Curveball,0-0,1,Bot 4,R,R,Burns,Adams,CBU,UCSD,B,62.3,-0.0611417082416778,-0.278549720416259,Curveball,0-0
Ball,60.0,-0.145444472848587,1.21918853002763,0.145444472848587,1.21918853002763,Riseball,0-0,2,Bot 4,R,R,Soto,Adams,CBU,UCSD,Ball,60.0,-0.145444472848587,1.21918853002763,Riseball,0-0
SL,62.0,0.589731021523197,0.427858865061141,-0.589731021523197,0.427858865061141,Riseball,1-0,2,Bot 4,R,R,Soto,Adams,CBU,UCSD,SL,62.0,0.589731021523197,0.427858865061141,Riseball,1-0
B,62.4,-0.241773346576447,-0.156281528267123,0.241773346576447,-0.156281528267123,Curveball,1-1,2,Bot 4,R,R,Soto,Adams,CBU,UCSD,B,62.4,-0.241773346576447,-0.156281528267123,Curveball,1-1
B,61.8,-0.79943187930897,-0.0823688973604349,0.79943187930897,-0.0823688973604349,Screwball,0-0,0,Bot 5,R,R,Alvarez,Adams,CBU,UCSD,B,61.8,-0.79943187930897,-0.0823688973604349,Screwball,0-0
B,60.5,-0.574528048966916,-0.225903076070907,0.574528048966916,-0.225903076070907,Screwball,0-0,0,Bot 5,R,R,Dashiell,Adams,CBU,UCSD,B,60.5,-0.574528048966916,-0.225903076070907,Screwball,0-0
Ball,61.2,-0.653949903797494,1.1357693365546,0.653949903797494,1.1357693365546,Riseball,0-0,1,Bot 5,R,R,Russell-Millen,Adams,CBU,UCSD,Ball,61.2,-0.653949903797494,1.1357693365546,Riseball,0-0
B,60.9,-0.540378255000097,-0.172448958377794,0.540378255000097,-0.172448958377794,Screwball,1-0,1,Bot 5,R,R,Russell-Millen,Adams,CBU,UCSD,B,60.9,-0.540378255000097,-0.172448958377794,Screwball,1-0
SL,60.4,-0.514128187837819,0.200717980967565,0.514128187837819,0.200717980967565,Screwball,0-0,1,Bot 5,L,R,Severns,Adams,CBU,UCSD,SL,60.4,-0.514128187837819,0.200717980967565,Screwball,0-0
S,59.9,-0.580076924017232,0.14011180475137,0.580076924017232,0.14011180475137,Screwball,0-1,1,Bot 5,L,R,Severns,Adams,CBU,UCSD,S,59.9,-0.580076924017232,0.14011180475137,Screwball,0-1
Ball,62.3,-0.259140322881763,1.34805048883913,0.259140322881763,1.34805048883913,Riseball,0-2,1,Bot 5,L,R,Severns,Adams,CBU,UCSD,Ball,62.3,-0.259140322881763,1.34805048883913,Riseball,0-2
B,61.5,-0.776283695957618,-0.0264156516435251,0.776283695957618,-0.0264156516435251,Screwball,1-2,1,Bot 5,L,R,Severns,Adams,CBU,UCSD,B,61.5,-0.776283695957618,-0.0264156516435251,Screwball,1-2
Ball,61.4,0.343818333097874,1.357407293842,-0.343818333097874,1.357407293842,Riseball,0-0,2,Bot 5,L,R,Estrada,Adams,CBU,UCSD,Ball,61.4,0.343818333097874,1.357407293842,Riseball,0-0
B,61.0,-0.635395506413813,0.0207668086506915,0.635395506413813,0.0207668086506915,Screwball,1-0,2,Bot 5,L,R,Estrada,Adams,CBU,UCSD,B,61.0,-0.635395506413813,0.0207668086506915,Screwball,1-0
B,60.7,-0.733788320258752,0.0499667323202813,0.733788320258752,0.0499667323202813,Screwball,0-0,0,Bot 6,R,R,Penberthy,Adams,CBU,UCSD,B,60.7,-0.733788320258752,0.0499667323202813,Screwball,0-0
Ball,62.1,-1.34310451676554,0.162195579128336,1.34310451676554,0.162195579128336,Screwball,0-0,1,Bot 6,R,R,Annett,Adams,CBU,UCSD,Ball,62.1,-1.34310451676554,0.162195579128336,Screwball,0-0
S,61.9,-1.08102991088459,-0.165232338408973,1.08102991088459,-0.165232338408973,Screwball,1-0,1,Bot 6,R,R,Annett,Adams,CBU,UCSD,S,61.9,-1.08102991088459,-0.165232338408973,Screwball,1-0
S,61.7,-0.874273899203309,0.0547645082867152,0.874273899203309,0.0547645082867152,Screwball,1-1,1,Bot 6,R,R,Annett,Adams,CBU,UCSD,S,61.7,-0.874273899203309,0.0547645082867152,Screwball,1-1
Ball,59.5,0.612131766831074,-1.29275000191079,-0.612131766831074,-1.29275000191079,Fastball,1-2,1,Bot 6,R,R,Annett,Adams,CBU,UCSD,Ball,59.5,0.612131766831074,-1.29275000191079,Fastball,1-2
B,61.4,-0.0860573614649445,-0.0417397823775271,0.0860573614649445,-0.0417397823775271,Curveball,2-2,1,Bot 6,R,R,Annett,Adams,CBU,UCSD,B,61.4,-0.0860573614649445,-0.0417397823775271,Curveball,2-2
Ball,60.3,-0.697109093705881,-1.60126389412112,0.697109093705881,-1.60126389412112,Dropball,0-0,1,Bot 6,R,R,Burns,Adams,CBU,UCSD,Ball,60.3,-0.697109093705881,-1.60126389412112,Dropball,0-0
S,60.4,-0.77129663108489,0.0241979581996254,0.77129663108489,0.0241979581996254,Screwball,1-0,1,Bot 6,R,R,Burns,Adams,CBU,UCSD,S,60.4,-0.77129663108489,0.0241979581996254,Screwball,1-0
B,60.7,-0.979526208853009,-0.536617589069268,0.979526208853009,-0.536617589069268,Screwball,1-1,1,Bot 6,R,R,Burns,Adams,CBU,UCSD,B,60.7,-0.979526208853009,-0.536617589069268,Screwball,1-1
SL,60.3,-0.309098629228626,-0.172173827368916,0.309098629228626,-0.172173827368916,Dropball,0-0,0,Bot 7,R,R,Soto,Christian,CBU,UCSD,SL,60.3,-0.309098629228626,-0.172173827368916,Dropball,0-0
B,62.1,-0.631344786938042,0.0965980839823825,0.631344786938042,0.0965980839823825,Screwball,0-1,0,Bot 7,R,R,Soto,Christian,CBU,UCSD,B,62.1,-0.631344786938042,0.0965980839823825,Screwball,0-1
S,51.7,-0.906777406691405,-0.140571800619911,0.906777406691405,-0.140571800619911,Changeup,0-0,1,Bot 7,R,R,Alvarez,Christian,CBU,UCSD,S,51.7,-0.906777406691405,-0.140571800619911,Changeup,0-0
Ball,60.5,0.0508399291566265,1.40780801735873,-0.0508399291566265,1.40780801735873,Riseball,0-1,1,Bot 7,R,R,Alvarez,Christian,CBU,UCSD,Ball,60.5,0.0508399291566265,1.40780801735873,Riseball,0-1
B,61.6,-0.267366758769565,-0.0241981873860376,0.267366758769565,-0.0241981873860376,Screwball,1-1,1,Bot 7,R,R,Alvarez,Christian,CBU,UCSD,B,61.6,-0.267366758769565,-0.0241981873860376,Screwball,1-1
Ball,52.0,-1.28231704927403,0.296541044779641,1.28231704927403,0.296541044779641,Changeup,0-0,2,Bot 7,R,R,Robison,Christian,CBU,UCSD,Ball,52.0,-1.28231704927403,0.296541044779641,Changeup,0-0
Ball,61.1,-1.15210030158814,0.771188438668027,1.15210030158814,0.771188438668027,Screwball,1-0,2,Bot 7,R,R,Robison,Christian,CBU,UCSD,Ball,61.1,-1.15210030158814,0.771188438668027,Screwball,1-0
S,50.9,-0.908663308848166,-0.0316013986379709,0.908663308848166,-0.0316013986379709,Changeup,2-0,2,Bot 7,R,R,Robison,Christian,CBU,UCSD,S,50.9,-0.908663308848166,-0.0316013986379709,Changeup,2-0
Ball,61.4,0.778449687891012,-1.46182341064542,-0.778449687891012,-1.46182341064542,Dropball,2-1,2,Bot 7,R,R,Robison,Christian,CBU,UCSD,Ball,61.4,0.778449687891012,-1.46182341064542,Dropball,2-1
B,61.8,-0.576746081016552,-0.247087030335785,0.576746081016552,-0.247087030335785,Dropball,3-1,2,Bot 7,R,R,Robison,Christian,CBU,UCSD,B,61.8,-0.576746081016552,-0.247087030335785,Dropball,3-1
SL,61.3,-0.753095003955936,-0.0573982919140509,0.753095003955936,-0.0573982919140509,Screwball,0-0,2,Bot 7,L,R,Severns,Christian,CBU,UCSD,SL,61.3,-0.753095003955936,-0.0573982919140509,Screwball,0-0
SL,60.9,-0.91001410500911,-0.0548063087533082,0.91001410500911,-0.0548063087533082,Screwball,0-1,2,Bot 7,L,R,Severns,Christian,CBU,UCSD,SL,60.9,-0.91001410500911,-0.0548063087533082,Screwball,0-1
B,61.2,-0.538976101484578,0.066059480874674,0.538976101484578,0.066059480874674,Fastball,0-2,2,Bot 7,L,R,Severns,Christian,CBU,UCSD,B,61.2,-0.538976101484578,0.066059480874674,Fastball,0-2
Ball,59.9,1.17135442013373,0.748756008816408,-1.17135442013373,0.748756008816408,Curveball,0-0,2,Bot 7,L,R,Estrada,Christian,CBU,UCSD,Ball,59.9,1.17135442013373,0.748756008816408,Curveball,0-0
SL,50.7,-0.745758231155445,-0.136283543814241,0.745758231155445,-0.136283543814241,Changeup,1-0,2,Bot 7,L,R,Estrada,Christian,CBU,UCSD,SL,50.7,-0.745758231155445,-0.136283543814241,Changeup,1-0
S,60.0,-0.820332156010812,0.983623490226501,0.820332156010812,0.983623490226501,Screwball,1-1,2,Bot 7,L,R,Estrada,Christian,CBU,UCSD,S,60.0,-0.820332156010812,0.983623490226501,Screwball,1-1
S,51.9,-1.27847258177,0.145006623479782,1.27847258177,0.145006623479782,Changeup,1-2,2,Bot 7,L,R,Estrada,Christian,CBU,UCSD,S,51.9,-1.27847258177,0.145006623479782,Changeup,1-2
B,60.3,-0.749026361850522,0.130443700196563,0.749026361850522,0.130443700196563,Fastball,1-2,2,Bot 7,L,R,Estrada,Christian,CBU,UCSD,B,60.3,-0.749026361850522,0.130443700196563,Fastball,1-2
Ball,62.0,-0.531027906460199,1.1737437481945,0.531027906460199,1.1737437481945,Riseball,0-0,0,Bot 8,R,R,Penberthy,Christian,CBU,UCSD,Ball,62.0,-0.531027906460199,1.1737437481945,Riseball,0-0
Ball,62.0,1.10975261507702,0.848896996689648,-1.10975261507702,0.848896996689648,Curveball,1-0,0,Bot 8,R,R,Penberthy,Christian,CBU,UCSD,Ball,62.0,1.10975261507702,0.848896996689648,Curveball,1-0
B,60.9,-0.768882716494692,-0.144419612886515,0.768882716494692,-0.144419612886515,Screwball,2-0,0,Bot 8,R,R,Penberthy,Christian,CBU,UCSD,B,60.9,-0.768882716494692,-0.144419612886515,Screwball,2-0
B,61.0,-0.619876155797975,-0.619544937741026,0.619876155797975,-0.619544937741026,Dropball,0-0,0,Bot 8,R,R,Annett,Christian,CBU,UCSD,B,61.0,-0.619876155797975,-0.619544937741026,Dropball,0-0
S,61.4,-0.935426079463159,-0.161489661873741,0.935426079463159,-0.161489661873741,Dropball,0-0,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,S,61.4,-0.935426079463159,-0.161489661873741,Dropball,0-0
Ball,62.3,0.95053509664775,1.32160005460685,-0.95053509664775,1.32160005460685,Riseball,0-1,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,Ball,62.3,0.95053509664775,1.32160005460685,Riseball,0-1
Ball,59.7,0.760156545958742,1.24448447408131,-0.760156545958742,1.24448447408131,Fastball,1-1,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,Ball,59.7,0.760156545958742,1.24448447408131,Fastball,1-1
S,51.0,-0.736295482253736,0.613073253436881,0.736295482253736,0.613073253436881,Changeup,2-1,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,S,51.0,-0.736295482253736,0.613073253436881,Changeup,2-1
Ball,62.0,-0.70224865247063,0.27019754041429,0.70224865247063,0.27019754041429,Screwball,2-2,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,Ball,62.0,-0.70224865247063,0.27019754041429,Screwball,2-2
S,61.2,-0.718853007640514,0.0461468868389217,0.718853007640514,0.0461468868389217,Fastball,3-2,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,S,61.2,-0.718853007640514,0.0461468868389217,Fastball,3-2
S,61.2,-0.751547208090347,-0.0517251891601627,0.751547208090347,-0.0517251891601627,Fastball,3-2,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,S,61.2,-0.751547208090347,-0.0517251891601627,Fastball,3-2
S,60.8,-0.811490603626639,-0.200202824572467,0.811490603626639,-0.200202824572467,Dropball,3-2,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,S,60.8,-0.811490603626639,-0.200202824572467,Dropball,3-2
S,60.0,-0.762242148674733,0.0413675889345866,0.762242148674733,0.0413675889345866,Fastball,3-2,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,S,60.0,-0.762242148674733,0.0413675889345866,Fastball,3-2
S,61.4,-0.623797587706874,0.127554743537281,0.623797587706874,0.127554743537281,Fastball,3-2,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,S,61.4,-0.623797587706874,0.127554743537281,Fastball,3-2
S,60.3,-0.770503641261263,-0.0303458639345917,0.770503641261263,-0.0303458639345917,Fastball,3-2,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,S,60.3,-0.770503641261263,-0.0303458639345917,Fastball,3-2
B,61.5,0.336840835451435,-0.560598055073605,-0.336840835451435,-0.560598055073605,Curveball,3-2,1,Bot 8,R,R,Burns,Christian,CBU,UCSD,B,61.5,0.336840835451435,-0.560598055073605,Curveball,3-2
Ball,60.3,-0.0433520058601037,1.18627224507894,0.0433520058601037,1.18627224507894,Riseball,0-0,1,Bot 8,R,R,Soto,Christian,CBU,UCSD,Ball,60.3,-0.0433520058601037,1.18627224507894,Riseball,0-0
Ball,60.9,0.028818647068372,1.28829700557021,-0.028818647068372,1.28829700557021,Riseball,1-0,1,Bot 8,R,R,Soto,Christian,CBU,UCSD,Ball,60.9,0.028818647068372,1.28829700557021,Riseball,1-0
SL,61.0,0.0722054983447807,-0.296135785349733,-0.0722054983447807,-0.296135785349733,Curveball,2-0,1,Bot 8,R,R,Soto,Christian,CBU,UCSD,SL,61.0,0.0722054983447807,-0.296135785349733,Curveball,2-0
S,60.9,-1.22917004824053,-0.0706711010544186,1.22917004824053,-0.0706711010544186,Screwball,2-1,1,Bot 8,R,R,Soto,Christian,CBU,UCSD,S,60.9,-1.22917004824053,-0.0706711010544186,Screwball,2-1
S,60.6,-0.0680474884603108,-0.895658831842556,0.0680474884603108,-0.895658831842556,Dropball,2-2,1,Bot 8,R,R,Soto,Christian,CBU,UCSD,S,60.6,-0.0680474884603108,-0.895658831842556,Dropball,2-2
Ball,61.8,0.650885208773924,1.30699901656214,-0.650885208773924,1.30699901656214,Riseball,0-0,2,Bot 8,R,R,Alvarez,Christian,CBU,UCSD,Ball,61.8,0.650885208773924,1.30699901656214,Riseball,0-0
B,59.7,-0.971791026623828,-0.173351589031591,0.971791026623828,-0.173351589031591,Dropball,1-0,2,Bot 8,R,R,Alvarez,Christian,CBU,UCSD,B,59.7,-0.971791026623828,-0.173351589031591,Dropball,1-0
S,51.6,-0.997865017017366,0.447675276753862,0.997865017017366,0.447675276753862,Changeup,0-0,0,Bot 9,R,R,Dashiell,Christian,CBU,UCSD,S,51.6,-0.997865017017366,0.447675276753862,Changeup,0-0
S,62.5,-0.781431398145502,0.821253131648926,0.781431398145502,0.821253131648926,Screwball,0-1,0,Bot 9,R,R,Dashiell,Christian,CBU,UCSD,S,62.5,-0.781431398145502,0.821253131648926,Screwball,0-1
B,51.5,-0.647799814519994,0.0018970314286867,0.647799814519994,0.0018970314286867,Changeup,0-2,0,Bot 9,R,R,Dashiell,Christian,CBU,UCSD,B,51.5,-0.647799814519994,0.0018970314286867,Changeup,0-2
B,61.8,-0.814952502194132,-0.891085024439582,0.814952502194132,-0.891085024439582,Dropball,0-0,0,Bot 9,R,R,Russell-Millen,Christian,CBU,UCSD,B,61.8,-0.814952502194132,-0.891085024439582,Dropball,0-0
S,61.1,-0.910731562088175,0.0919428202838012,0.910731562088175,0.0919428202838012,Fastball,0-0,1,Bot 9,L,R,Severns,Christian,CBU,UCSD,S,61.1,-0.910731562088175,0.0919428202838012,Fastball,0-0
Ball,61.5,0.876215698049921,0.845578561610589,-0.876215698049921,0.845578561610589,Curveball,0-1,1,Bot 9,L,R,Severns,Christian,CBU,UCSD,Ball,61.5,0.876215698049921,0.845578561610589,Curveball,0-1
S,61.0,-1.06889803395752,0.210200685617561,1.06889803395752,0.210200685617561,Screwball,1-1,1,Bot 9,L,R,Severns,Christian,CBU,UCSD,S,61.0,-1.06889803395752,0.210200685617561,Screwball,1-1
S,61.4,-1.58166346723707,0.0197325072998715,1.58166346723707,0.0197325072998715,Screwball,1-2,1,Bot 9,L,R,Severns,Christian,CBU,UCSD,S,61.4,-1.58166346723707,0.0197325072998715,Screwball,1-2
SL,62.2,-0.73522958146194,0.468774547943018,0.73522958146194,0.468774547943018,Riseball,0-0,2,Bot 9,L,R,Estrada,Christian,CBU,UCSD,SL,62.2,-0.73522958146194,0.468774547943018,Riseball,0-0
Ball,62.1,0.960722158239729,1.54251448748718,-0.960722158239729,1.54251448748718,Riseball,0-1,2,Bot 9,L,R,Estrada,Christian,CBU,UCSD,Ball,62.1,0.960722158239729,1.54251448748718,Riseball,0-1
S,52.9,-1.00703276728512,0.211884259411953,1.00703276728512,0.211884259411953,Changeup,1-1,2,Bot 9,L,R,Estrada,Christian,CBU,UCSD,S,52.9,-1.00703276728512,0.211884259411953,Changeup,1-1
B,61.5,-0.594346524363681,0.0917892355007982,0.594346524363681,0.0917892355007982,Fastball,1-2,2,Bot 9,L,R,Estrada,Christian,CBU,UCSD,B,61.5,-0.594346524363681,0.0917892355007982,Fastball,1-2
SL,61.7,-0.696629227612715,-0.311487087855839,0.696629227612715,-0.311487087855839,Screwball,0-0,0,Top 1,R,R,Carman,Caldwell,CSN,UCSD,SL,61.7,-0.696629227612715,-0.311487087855839,Screwball,0-0
B,61.0,-0.317792856673056,-0.324274475051353,0.317792856673056,-0.324274475051353,Screwball,0-1,0,Top 1,R,R,Carman,Caldwell,CSN,UCSD,B,61.0,-0.317792856673056,-0.324274475051353,Screwball,0-1
